date,precipitation_sum_open,temperature_2m_mean_open,temperature_2m_max_open,temperature_2m_min_open,relative_humidity_2m_mean_open,precipitation_sum_nasa,temperature_2m_mean_nasa,temperature_2m_max_nasa,temperature_2m_min_nasa,relative_humidity_2m_mean_nasa,year,month,season
1991-08-27,2.55,28.2,31.9,24.65,80.75,0.0,32.94,40.02,24.82,43.06,1991,8,Monsoon
1991-08-28,9.899999999999999,25.575,28.225,23.1,86.5,1.37,30.69,36.95,24.42,55.03,1991,8,Monsoon
1991-08-29,5.300000000000001,24.45,26.525,22.925,87.75,2.98,29.69,35.48,24.93,65.75,1991,8,Monsoon
1991-08-30,2.45,25.325,28.85,22.675,84.5,4.01,29.12,35.04,24.01,65.42,1991,8,Monsoon
1991-08-31,2.0,25.6,29.625,22.35,83.0,2.83,29.67,35.29,24.18,60.68,1991,8,Monsoon
1991-09-01,1.55,25.85,29.575,22.65,83.25,1.94,30.63,36.83,24.71,56.55,1991,9,Monsoon
1991-09-02,0.7,26.075,29.7,22.775,82.0,0.12,30.14,36.2,23.68,54.62,1991,9,Monsoon
1991-09-03,1.9,26.575,29.95,23.1,87.0,0.03,31.19,37.95,23.87,50.64,1991,9,Monsoon
1991-09-04,4.25,27.1,30.4,23.575,85.75,0.07,31.3,38.49,24.46,50.45,1991,9,Monsoon
1991-09-05,4.7,26.125,30.05,23.075,85.5,1.52,31.15,39.13,24.05,50.06,1991,9,Monsoon
1991-09-06,1.9500000000000002,25.1,27.675,22.3,86.75,0.0,30.64,37.64,24.1,48.75,1991,9,Monsoon
1991-09-07,6.35,25.2,28.85,22.400000000000002,87.0,19.5,29.37,35.97,22.81,54.9,1991,9,Monsoon
1991-09-08,0.3,26.075,30.3,22.425,82.5,14.24,29.18,36.17,22.59,55.67,1991,9,Monsoon
1991-09-09,0.15000000000000002,26.6,30.45,22.375,81.0,0.0,30.02,36.94,23.55,50.53,1991,9,Monsoon
1991-09-10,2.6,26.425,30.275,22.575000000000003,84.5,0.0,30.26,37.34,23.42,48.9,1991,9,Monsoon
1991-09-11,1.4500000000000002,25.75,28.425,23.525,84.75,0.0,29.84,36.91,22.93,50.86,1991,9,Monsoon
1991-09-12,1.7000000000000002,25.9,29.05,23.35,87.25,0.0,29.79,37.09,22.9,51.02,1991,9,Monsoon
1991-09-13,6.15,25.325000000000003,29.1,22.7,86.5,0.0,29.73,36.65,23.22,51.34,1991,9,Monsoon
1991-09-14,10.5,24.5,27.7,22.325,87.25,0.02,30.3,37.39,23.69,52.12,1991,9,Monsoon
1991-09-15,2.25,23.675,26.1,22.0,86.25,17.29,28.54,34.01,24.17,59.05,1991,9,Monsoon
1991-09-16,4.800000000000001,23.099999999999998,26.2,20.575,89.25,6.02,27.72,32.55,24.06,62.2,1991,9,Monsoon
1991-09-17,0.6,23.55,27.45,20.375,87.5,29.07,25.61,30.44,21.87,68.96,1991,9,Monsoon
1991-09-18,0.45,23.85,27.975,19.95,82.5,2.99,25.99,31.07,20.69,62.16,1991,9,Monsoon
1991-09-19,0.15000000000000002,23.6,27.75,19.55,80.0,0.07,25.89,31.39,20.49,60.32,1991,9,Monsoon
1991-09-20,0.0,23.85,28.9,18.9,73.75,0.01,26.42,32.52,20.5,55.26,1991,9,Monsoon
1991-09-21,0.0,23.725,29.125,18.35,73.0,0.0,26.81,33.42,20.46,52.29,1991,9,Monsoon
1991-09-22,0.0,23.875,29.375,18.35,74.5,0.0,26.94,34.02,19.8,47.6,1991,9,Monsoon
1991-09-23,0.0,24.075,29.75,18.25,73.0,0.0,26.9,34.85,19.4,45.53,1991,9,Monsoon
1991-09-24,0.0,24.299999999999997,29.55,18.3,75.25,0.0,26.42,35.1,18.86,42.5,1991,9,Monsoon
1991-09-25,7.699999999999999,22.9,26.950000000000003,19.125,80.25,0.0,26.18,34.29,18.57,43.04,1991,9,Monsoon
1991-09-26,36.45,21.3,26.475,18.5,76.75,4.89,26.49,34.67,18.7,44.53,1991,9,Monsoon
1991-09-27,7.1499999999999995,22.025,26.125,18.15,74.0,15.14,23.93,31.46,18.62,57.3,1991,9,Monsoon
1991-09-28,15.100000000000001,20.55,24.85,16.625,74.5,0.99,22.72,31.23,17.87,64.63,1991,9,Monsoon
1991-09-29,0.4,18.9,23.425,14.7,75.5,0.59,22.87,29.94,17.5,55.58,1991,9,Monsoon
1991-09-30,0.0,18.35,24.05,13.325,69.5,0.0,21.73,29.37,15.73,45.48,1991,9,Monsoon
1991-10-01,0.0,18.425,24.375,12.625,66.75,0.0,21.29,29.0,16.02,38.78,1991,10,Post-monsoon
1991-10-02,0.0,19.025,25.65,12.625,68.0,0.0,21.93,30.23,14.98,37.26,1991,10,Post-monsoon
1991-10-03,0.0,19.525,26.725,13.325,68.75,0.0,22.78,31.44,14.95,36.88,1991,10,Post-monsoon
1991-10-04,0.0,20.05,27.425,13.0,67.75,0.0,23.43,32.62,15.08,36.72,1991,10,Post-monsoon
1991-10-05,0.0,20.85,27.675,14.1,68.5,0.0,24.35,31.61,18.2,35.41,1991,10,Post-monsoon
1991-10-06,0.0,21.125,27.625,14.375,69.0,0.0,23.93,32.32,16.35,36.7,1991,10,Post-monsoon
1991-10-07,0.0,21.175,27.675,15.4,67.0,0.0,24.24,31.9,16.06,36.35,1991,10,Post-monsoon
1991-10-08,0.0,20.85,27.475,15.0,65.5,0.0,24.41,32.26,18.41,38.76,1991,10,Post-monsoon
1991-10-09,0.05,21.025,27.7,14.125,64.25,0.0,24.02,32.15,16.05,38.04,1991,10,Post-monsoon
1991-10-10,0.8,20.775,27.375,14.85,64.0,0.0,23.76,32.74,15.93,38.93,1991,10,Post-monsoon
1991-10-11,0.0,19.95,26.475,14.225,63.75,0.0,22.49,31.03,15.93,40.52,1991,10,Post-monsoon
1991-10-12,0.0,19.175,25.675,13.675,62.75,0.28,22.77,30.89,15.28,36.81,1991,10,Post-monsoon
1991-10-13,0.1,19.65,25.9,13.425,56.5,0.0,21.44,30.05,14.79,40.74,1991,10,Post-monsoon
1991-10-14,2.1500000000000004,18.95,23.925,14.1,59.75,0.0,21.61,29.2,14.21,38.94,1991,10,Post-monsoon
1991-10-15,3.45,16.025,18.975,12.875,72.75,1.23,20.05,26.59,14.36,47.59,1991,10,Post-monsoon
1991-10-16,0.0,17.675,24.05,12.025,66.5,0.09,20.0,28.73,12.64,47.36,1991,10,Post-monsoon
1991-10-17,0.0,18.2,24.95,11.65,67.0,1.5,21.31,29.65,14.11,43.76,1991,10,Post-monsoon
1991-10-18,0.0,18.799999999999997,25.775,12.5,66.25,0.0,21.63,30.38,15.11,38.47,1991,10,Post-monsoon
1991-10-19,0.0,18.9,26.0,12.925,63.75,0.0,21.92,30.46,14.34,37.27,1991,10,Post-monsoon
1991-10-20,0.0,18.35,25.525,12.275,63.5,0.0,22.5,30.66,15.56,33.11,1991,10,Post-monsoon
1991-10-21,0.1,19.075000000000003,25.425,12.1,59.75,0.0,20.89,30.05,13.66,37.77,1991,10,Post-monsoon
1991-10-22,0.0,18.725,25.675,12.85,61.25,0.0,21.83,30.53,15.24,36.52,1991,10,Post-monsoon
1991-10-23,0.0,18.3,25.599999999999998,12.15,58.25,0.0,21.48,30.47,13.89,36.48,1991,10,Post-monsoon
1991-10-24,0.0,18.25,25.55,12.2,58.0,0.0,21.68,30.3,14.37,35.28,1991,10,Post-monsoon
1991-10-25,0.0,18.075,25.85,11.725,57.5,0.0,21.49,30.55,14.94,34.08,1991,10,Post-monsoon
1991-10-26,0.0,18.05,25.55,11.475,60.0,0.0,20.89,29.47,12.81,31.96,1991,10,Post-monsoon
1991-10-27,0.0,18.05,25.975,11.2,59.75,0.0,21.74,30.62,13.5,30.76,1991,10,Post-monsoon
1991-10-28,0.0,17.775,25.375,11.2,59.5,0.0,21.23,29.31,13.35,31.11,1991,10,Post-monsoon
1991-10-29,0.0,17.4,24.9,11.05,60.25,0.0,21.22,29.43,15.12,31.44,1991,10,Post-monsoon
1991-10-30,0.0,16.775,24.225,10.5,57.5,0.0,20.59,29.24,13.98,30.82,1991,10,Post-monsoon
1991-10-31,0.0,16.475,24.45,10.075,54.5,0.04,20.05,28.68,13.65,28.65,1991,10,Post-monsoon
1991-11-01,0.0,16.125,24.3,9.6,54.5,0.0,21.0,29.91,14.55,22.77,1991,11,Post-monsoon
1991-11-02,0.0,16.375,24.35,9.5,55.25,0.0,19.66,29.75,11.84,20.81,1991,11,Post-monsoon
1991-11-03,0.0,16.0,24.225,9.2,56.75,0.0,19.97,29.59,11.62,17.8,1991,11,Post-monsoon
1991-11-04,0.0,15.925,23.75,9.125,58.0,0.0,19.27,28.74,10.79,18.03,1991,11,Post-monsoon
1991-11-05,0.0,16.0,23.5,9.225,62.0,0.0,18.94,28.82,11.11,18.89,1991,11,Post-monsoon
1991-11-06,0.0,16.375,23.2,9.975,66.5,0.0,18.45,27.83,10.92,19.09,1991,11,Post-monsoon
1991-11-07,0.0,16.55,23.025,10.65,67.5,0.0,18.04,26.66,10.21,19.71,1991,11,Post-monsoon
1991-11-08,0.0,15.850000000000001,22.325,10.175,67.5,0.0,18.12,27.28,10.3,20.89,1991,11,Post-monsoon
1991-11-09,0.0,15.275,22.25,9.6,65.75,0.0,17.94,26.47,10.49,22.24,1991,11,Post-monsoon
1991-11-10,0.0,15.075,21.775000000000002,9.1,62.25,0.0,17.19,25.52,10.27,24.46,1991,11,Post-monsoon
1991-11-11,0.0,15.45,21.85,9.2,62.25,0.0,17.44,25.24,11.2,24.03,1991,11,Post-monsoon
1991-11-12,0.0,14.8,20.35,9.649999999999999,67.25,0.0,17.17,24.43,10.41,31.37,1991,11,Post-monsoon
1991-11-13,0.0,14.6,21.15,9.0,62.75,0.0,17.4,24.84,12.09,29.66,1991,11,Post-monsoon
1991-11-14,0.0,14.475,21.25,8.575,61.75,0.05,17.82,25.33,10.64,29.57,1991,11,Post-monsoon
1991-11-15,0.0,14.025,21.1,7.825,59.0,0.0,17.21,24.68,11.98,29.59,1991,11,Post-monsoon
1991-11-16,0.0,13.875,21.375,7.65,60.75,0.0,16.88,25.1,10.95,24.39,1991,11,Post-monsoon
1991-11-17,0.0,13.525,20.6,7.6499999999999995,64.0,0.0,15.74,24.54,9.02,24.94,1991,11,Post-monsoon
1991-11-18,0.0,13.275,20.15,7.3999999999999995,59.25,0.0,15.82,24.19,9.32,24.19,1991,11,Post-monsoon
1991-11-19,0.0,12.975,20.375,6.875,58.25,0.0,17.03,25.18,11.98,21.86,1991,11,Post-monsoon
1991-11-20,0.0,12.8,20.5,6.425,60.25,0.0,16.71,25.2,9.74,20.96,1991,11,Post-monsoon
1991-11-21,0.0,12.875,20.400000000000002,6.574999999999999,60.75,0.0,16.54,25.4,9.99,20.95,1991,11,Post-monsoon
1991-11-22,0.0,13.025,20.55,6.65,61.25,0.0,16.17,24.67,9.11,22.24,1991,11,Post-monsoon
1991-11-23,0.0,13.475,21.025,6.725,60.5,0.0,16.67,25.83,11.47,21.57,1991,11,Post-monsoon
1991-11-24,0.0,14.05,21.125,7.675,56.25,0.0,16.27,25.4,10.33,21.53,1991,11,Post-monsoon
1991-11-25,0.0,13.925,21.125,8.425,58.25,0.0,17.48,25.33,12.7,19.23,1991,11,Post-monsoon
1991-11-26,0.0,13.55,19.625,7.825,63.25,0.0,16.94,21.83,11.52,23.61,1991,11,Post-monsoon
1991-11-27,0.0,13.075,20.825,6.9,61.5,0.0,15.62,24.63,9.68,40.18,1991,11,Post-monsoon
1991-11-28,0.0,12.725,20.15,6.375,62.75,0.0,16.54,24.64,11.18,29.02,1991,11,Post-monsoon
1991-11-29,3.1500000000000004,10.025,13.5,6.725,81.75,0.0,14.59,22.05,9.57,31.15,1991,11,Post-monsoon
1991-11-30,0.0,10.325000000000001,17.125,4.725,69.25,0.01,13.67,22.5,7.87,34.46,1991,11,Post-monsoon
1991-12-01,0.0,9.625,17.025,3.75,63.75,4.19,12.89,21.65,7.97,31.15,1991,12,DJF
1991-12-02,0.0,9.825,17.725,2.575,58.25,0.0,13.38,22.65,6.63,22.79,1991,12,DJF
1991-12-03,0.0,11.175,18.05,3.675,55.75,0.0,14.66,21.84,8.9,17.43,1991,12,DJF
1991-12-04,0.30000000000000004,11.175,16.75,6.3500000000000005,64.25,0.0,16.43,24.1,10.9,23.42,1991,12,DJF
1991-12-05,0.0,12.075,19.35,5.975,67.5,0.0,15.26,22.97,10.27,43.27,1991,12,DJF
1991-12-06,0.0,13.225,20.675,6.675000000000001,64.5,0.0,16.16,24.41,10.98,37.55,1991,12,DJF
1991-12-07,0.0,13.525,20.65,8.4,65.0,0.04,17.73,24.65,12.76,31.06,1991,12,DJF
1991-12-08,0.0,12.75,19.975,7.3,71.0,0.27,15.91,24.06,11.36,39.16,1991,12,DJF
1991-12-09,0.0,12.45,19.75,7.15,68.25,0.36,16.05,23.5,11.03,36.61,1991,12,DJF
1991-12-10,0.0,12.475,19.35,6.275,65.25,0.0,15.34,23.36,9.48,37.25,1991,12,DJF
1991-12-11,0.0,12.65,19.575,6.925,61.5,0.63,13.52,19.78,9.46,44.36,1991,12,DJF
1991-12-12,0.05,13.925,19.925,8.075,65.0,0.26,15.87,23.03,10.34,43.81,1991,12,DJF
1991-12-13,0.0,14.375,21.125,9.425,68.5,0.12,16.23,23.89,10.92,51.18,1991,12,DJF
1991-12-14,0.0,14.6,20.875,9.1,70.0,0.26,17.53,25.17,12.91,45.76,1991,12,DJF
1991-12-15,0.0,14.075,19.625,10.475,72.75,0.0,16.48,23.27,12.89,43.46,1991,12,DJF
1991-12-16,0.0,14.75,20.475,10.025,66.0,0.0,16.33,21.67,12.8,36.47,1991,12,DJF
1991-12-17,0.0,14.225,19.175,10.65,66.25,0.0,16.52,21.45,14.16,32.15,1991,12,DJF
1991-12-18,0.0,13.4,18.1,9.95,70.0,0.0,15.82,19.53,12.87,34.18,1991,12,DJF
1991-12-19,0.0,13.2,18.45,9.175,70.0,0.0,16.19,21.97,13.16,42.3,1991,12,DJF
1991-12-20,5.15,13.1,18.825,8.975,69.25,0.0,16.13,21.64,13.21,34.45,1991,12,DJF
1991-12-21,29.8,11.1,13.15,9.725,89.5,1.13,13.29,16.06,11.41,57.48,1991,12,DJF
1991-12-22,2.0,9.5,13.2,5.275,82.0,14.86,12.3,17.57,8.35,77.42,1991,12,DJF
1991-12-23,0.0,8.850000000000001,14.100000000000001,4.2,76.5,1.42,12.1,18.42,8.23,62.95,1991,12,DJF
1991-12-24,0.05,9.175,14.125,3.2,70.5,0.0,12.32,19.27,7.59,52.82,1991,12,DJF
1991-12-25,0.30000000000000004,8.025,13.275,2.95,76.75,0.02,11.01,15.94,6.48,58.14,1991,12,DJF
1991-12-26,0.0,8.025,13.125,2.45,76.25,0.0,9.91,17.43,4.27,59.22,1991,12,DJF
1991-12-27,0.0,7.725,12.675,3.25,77.0,0.07,9.77,14.99,5.57,54.68,1991,12,DJF
1991-12-28,0.0,7.1,12.75,2.425,78.25,0.79,9.01,16.03,4.13,58.93,1991,12,DJF
1991-12-29,0.0,6.6000000000000005,12.85,1.725,76.5,0.1,9.34,16.34,4.41,49.99,1991,12,DJF
1991-12-30,0.0,6.075,12.725,0.9,73.0,0.0,9.65,16.15,5.05,44.73,1991,12,DJF
1991-12-31,0.0,5.449999999999999,12.4,0.04999999999999998,66.75,0.0,8.14,16.63,3.33,49.12,1991,12,DJF
1992-01-01,0.0,7.075,12.975,-0.925,60.25,0.0,7.98,16.01,2.8,47.32,1992,1,DJF
1992-01-02,0.0,7.375,14.15,1.875,63.25,0.0,9.79,18.37,4.94,49.0,1992,1,DJF
1992-01-03,0.1,8.075,15.0,1.25,66.25,0.0,10.15,16.95,5.36,48.79,1992,1,DJF
1992-01-04,0.0,11.1,17.424999999999997,6.625,64.25,0.0,13.38,20.04,8.6,51.28,1992,1,DJF
1992-01-05,0.0,10.925,17.0,6.6,72.5,0.0,11.53,17.63,7.78,61.28,1992,1,DJF
1992-01-06,1.75,12.075,18.55,5.975,71.25,0.0,13.36,20.29,8.2,49.43,1992,1,DJF
1992-01-07,3.9,10.525,14.6,7.2,81.5,0.0,12.35,17.16,9.41,59.96,1992,1,DJF
1992-01-08,0.0,9.875,16.1,4.8,74.5,7.92,12.2,19.03,7.22,63.43,1992,1,DJF
1992-01-09,0.0,9.6,15.225,4.025,76.5,0.28,11.55,18.1,7.8,61.36,1992,1,DJF
1992-01-10,11.5,7.55,12.15,3.725,91.25,0.22,10.57,16.86,5.39,55.99,1992,1,DJF
1992-01-11,0.05,6.275,11.85,1.8250000000000002,73.0,3.58,8.94,16.91,3.66,51.27,1992,1,DJF
1992-01-12,0.0,6.5,12.75,0.4,68.5,2.06,6.84,13.8,2.15,54.05,1992,1,DJF
1992-01-13,0.0,8.025,14.825,2.2,66.0,0.02,10.79,18.27,4.57,40.82,1992,1,DJF
1992-01-14,0.0,8.2,14.7,3.375,74.0,0.0,9.49,14.12,5.64,53.63,1992,1,DJF
1992-01-15,0.0,8.65,15.3,2.675,69.75,0.0,11.52,18.19,6.63,50.32,1992,1,DJF
1992-01-16,0.0,8.425,15.950000000000001,2.475,70.0,0.0,11.77,20.2,7.45,45.9,1992,1,DJF
1992-01-17,0.0,8.85,16.1,1.775,65.0,0.0,10.65,18.24,5.33,47.07,1992,1,DJF
1992-01-18,0.25,10.125,16.15,4.65,65.25,0.0,12.59,17.56,9.28,41.41,1992,1,DJF
1992-01-19,0.0,10.1,17.55,4.075,70.75,0.0,12.9,20.49,8.65,48.86,1992,1,DJF
1992-01-20,0.0,10.225,17.75,3.7249999999999996,69.5,0.0,13.22,21.24,8.42,53.85,1992,1,DJF
1992-01-21,0.0,9.850000000000001,16.95,3.9250000000000003,71.0,0.0,13.2,21.08,7.8,52.83,1992,1,DJF
1992-01-22,0.0,10.0,15.625,3.4,70.25,0.0,12.3,19.77,6.47,55.83,1992,1,DJF
1992-01-23,5.4,9.55,12.6,6.875,77.5,0.02,13.22,18.71,9.81,56.02,1992,1,DJF
1992-01-24,15.65,10.8,14.6,7.75,84.5,4.82,11.58,14.85,8.92,77.65,1992,1,DJF
1992-01-25,4.449999999999999,11.0,14.225,8.95,87.0,0.2,12.21,15.27,9.84,81.13,1992,1,DJF
1992-01-26,26.3,10.7,13.375,8.825,92.25,3.37,11.23,13.22,10.06,86.97,1992,1,DJF
1992-01-27,2.35,10.375,13.75,7.775,88.5,2.94,12.59,17.13,9.52,78.94,1992,1,DJF
1992-01-28,12.7,10.225,13.075,7.3,90.75,3.88,10.94,13.54,8.81,86.32,1992,1,DJF
1992-01-29,103.69999999999999,10.425,12.025,9.325,95.0,13.5,11.08,14.19,9.21,90.95,1992,1,DJF
1992-01-30,26.349999999999998,9.2,12.2,6.325,93.25,42.7,11.69,15.77,8.6,89.29,1992,1,DJF
1992-01-31,0.0,9.2,14.35,4.05,79.0,5.22,11.1,17.34,6.86,77.75,1992,1,DJF
1992-02-01,0.0,8.725,15.125,2.85,67.75,4.69,11.36,18.55,6.46,55.97,1992,2,DJF
1992-02-02,0.0,8.75,15.75,2.325,71.75,0.0,10.8,18.39,3.56,54.27,1992,2,DJF
1992-02-03,0.0,8.649999999999999,15.25,2.4000000000000004,68.0,0.0,10.84,18.7,4.29,58.59,1992,2,DJF
1992-02-04,0.0,9.275,15.7,4.825,62.5,0.0,11.63,17.82,7.9,52.47,1992,2,DJF
1992-02-05,4.65,10.475,16.2,4.35,66.75,0.07,11.48,16.62,6.93,70.0,1992,2,DJF
1992-02-06,20.85,8.55,9.675,7.25,90.5,9.2,10.03,11.68,7.51,85.58,1992,2,DJF
1992-02-07,0.65,8.100000000000001,12.75,2.5,79.0,6.38,10.15,13.81,6.11,80.61,1992,2,DJF
1992-02-08,0.0,7.6,14.225,1.675,74.25,0.0,9.36,16.95,3.16,66.06,1992,2,DJF
1992-02-09,0.0,7.7,15.125,0.9,63.75,0.15,11.03,18.8,5.27,50.94,1992,2,DJF
1992-02-10,0.0,7.85,15.5,0.5,61.75,0.0,11.12,19.09,5.72,48.15,1992,2,DJF
1992-02-11,0.0,8.65,15.950000000000001,0.925,62.25,0.0,11.95,19.53,5.46,46.3,1992,2,DJF
1992-02-12,39.900000000000006,8.7,11.525,6.325,80.25,0.03,9.42,13.28,6.59,68.97,1992,2,DJF
1992-02-13,6.3500000000000005,8.0,11.45,4.825,84.25,35.4,11.04,16.26,6.52,82.18,1992,2,DJF
1992-02-14,0.0,8.825,15.15,3.15,71.5,0.14,10.01,17.54,4.82,64.57,1992,2,DJF
1992-02-15,0.0,8.7,16.0,1.85,65.75,0.81,11.01,19.93,4.65,52.09,1992,2,DJF
1992-02-16,0.0,9.025,15.875,1.6,67.75,0.0,10.71,18.72,3.5,50.02,1992,2,DJF
1992-02-17,0.0,8.95,15.575,2.725,63.5,0.0,12.4,19.52,6.18,52.52,1992,2,DJF
1992-02-18,0.0,8.525,15.875,1.4500000000000002,62.75,0.0,11.84,19.57,5.44,53.38,1992,2,DJF
1992-02-19,3.15,9.15,14.25,4.6,68.75,0.0,10.04,15.44,5.33,63.58,1992,2,DJF
1992-02-20,0.1,9.4,14.675,4.525,69.75,0.05,10.57,15.85,5.0,65.92,1992,2,DJF
1992-02-21,0.0,9.75,16.225,3.85,69.75,0.0,11.74,18.23,6.63,60.34,1992,2,DJF
1992-02-22,0.0,10.2,17.15,3.725,65.25,0.0,12.05,19.31,6.49,58.02,1992,2,DJF
1992-02-23,0.0,9.775,17.425,2.575,61.0,0.0,12.72,21.06,6.46,54.88,1992,2,DJF
1992-02-24,0.0,10.85,18.525,1.9,61.0,0.0,12.94,21.78,5.63,49.02,1992,2,DJF
1992-02-25,0.0,12.425,19.75,4.775,62.5,0.0,14.76,22.01,8.22,41.72,1992,2,DJF
1992-02-26,0.15000000000000002,13.9,20.45,7.425000000000001,68.75,0.0,15.73,23.19,10.61,48.21,1992,2,DJF
1992-02-27,3.05,13.925,19.625,8.35,75.0,0.01,14.5,21.84,9.79,55.38,1992,2,DJF
1992-02-28,16.75,14.65,20.375,9.5,73.25,5.35,13.67,17.26,10.54,67.73,1992,2,DJF
1992-02-29,2.2,13.125,18.15,7.5,81.25,3.89,14.4,22.34,7.97,64.03,1992,2,DJF
1992-03-01,0.0,12.075,19.075,5.725,67.75,1.7,12.48,20.85,5.97,50.07,1992,3,MAM
1992-03-02,0.0,11.85,18.75,4.75,61.75,0.99,13.46,22.06,7.11,43.88,1992,3,MAM
1992-03-03,0.15000000000000002,12.725,19.45,4.375,60.75,0.0,14.26,22.5,8.16,43.65,1992,3,MAM
1992-03-04,0.8,12.725,18.925,6.525,65.5,0.0,14.66,22.8,6.85,43.19,1992,3,MAM
1992-03-05,3.8,11.45,17.125,6.65,76.0,0.0,14.02,20.54,9.16,54.96,1992,3,MAM
1992-03-06,0.0,12.2,19.075,5.575,65.5,0.0,13.8,22.5,7.86,55.48,1992,3,MAM
1992-03-07,0.0,12.35,19.675,5.025,61.5,0.02,14.6,22.77,8.08,48.09,1992,3,MAM
1992-03-08,0.0,13.375,20.85,6.05,60.0,0.0,15.12,23.55,8.73,47.65,1992,3,MAM
1992-03-09,0.4,13.725,21.05,6.45,62.0,0.0,16.7,25.1,9.17,43.36,1992,3,MAM
1992-03-10,6.25,14.5,20.925,8.65,63.5,0.13,16.61,24.93,10.25,47.6,1992,3,MAM
1992-03-11,13.0,14.0,18.35,10.75,76.0,0.7,16.11,21.82,12.03,50.48,1992,3,MAM
1992-03-12,28.35,14.35,19.975,10.05,82.25,0.14,15.03,21.82,9.52,59.58,1992,3,MAM
1992-03-13,7.65,11.975,16.5,7.275,82.5,6.57,14.6,21.09,9.96,55.01,1992,3,MAM
1992-03-14,0.05,10.875,16.825,5.0,66.5,0.22,12.13,20.88,5.17,56.37,1992,3,MAM
1992-03-15,0.0,11.7,18.75,3.9749999999999996,61.25,0.66,13.43,22.16,5.82,44.06,1992,3,MAM
1992-03-16,0.0,13.325,19.55,5.475,63.75,0.0,15.46,24.35,7.81,46.44,1992,3,MAM
1992-03-17,0.0,14.8,22.3,7.375,63.25,0.0,18.54,26.41,11.33,45.0,1992,3,MAM
1992-03-18,0.0,15.05,22.475,8.075,63.5,0.0,18.24,26.35,11.11,47.14,1992,3,MAM
1992-03-19,4.699999999999999,14.850000000000001,20.175,8.175,72.25,0.02,17.89,24.79,12.43,49.51,1992,3,MAM
1992-03-20,4.0,13.375,17.925,8.825,80.75,3.36,15.8,21.19,12.09,64.88,1992,3,MAM
1992-03-21,4.4,15.75,21.549999999999997,8.425,69.5,0.19,17.5,24.37,10.36,55.18,1992,3,MAM
1992-03-22,46.6,13.6,16.35,11.5,84.75,5.38,15.14,18.0,12.22,78.42,1992,3,MAM
1992-03-23,46.15,13.175,15.05,12.1,90.0,16.99,16.05,20.87,13.05,83.71,1992,3,MAM
1992-03-24,8.95,14.575,19.025,10.975,81.0,28.91,17.18,22.61,11.6,72.74,1992,3,MAM
1992-03-25,30.0,13.7,16.6,11.975,83.5,4.79,16.01,19.56,12.74,76.54,1992,3,MAM
1992-03-26,63.15,13.475,16.375,9.725,88.5,57.08,16.6,21.55,12.76,83.52,1992,3,MAM
1992-03-27,0.0,14.975,20.45,9.425,72.25,0.0,16.57,22.8,12.24,70.89,1992,3,MAM
1992-03-28,2.0,13.35,17.275,9.675,75.25,1.95,16.29,21.39,11.55,61.0,1992,3,MAM
1992-03-29,1.0,13.5,18.65,8.225,76.0,0.35,15.5,21.83,10.24,69.83,1992,3,MAM
1992-03-30,0.0,14.475,20.825,7.55,67.5,0.7,16.6,22.89,10.22,59.3,1992,3,MAM
1992-03-31,0.0,15.675,22.575,8.025,63.25,0.0,16.59,23.96,9.27,59.41,1992,3,MAM
1992-04-01,0.0,17.275,23.375,9.3,59.0,0.0,18.36,24.4,13.27,54.05,1992,4,MAM
1992-04-02,0.25,17.25,23.9,10.875,64.25,0.0,19.83,25.93,14.68,50.8,1992,4,MAM
1992-04-03,6.8,16.35,23.0,10.475,72.75,0.0,19.75,26.77,12.71,58.63,1992,4,MAM
1992-04-04,0.2,17.1,22.425,12.1,75.0,0.06,19.66,26.36,14.53,59.98,1992,4,MAM
1992-04-05,9.1,17.525,22.900000000000002,11.325,76.0,1.57,17.66,23.88,12.68,67.78,1992,4,MAM
1992-04-06,8.85,14.4,17.325,10.05,84.75,5.64,18.17,23.78,13.63,68.06,1992,4,MAM
1992-04-07,0.0,16.7,22.425,9.4,68.0,0.06,17.99,24.84,11.13,60.2,1992,4,MAM
1992-04-08,0.0,17.75,24.325,10.575,66.0,0.19,19.73,26.33,13.1,53.91,1992,4,MAM
1992-04-09,1.9,17.55,24.35,11.225,67.0,0.0,20.46,27.03,13.4,53.05,1992,4,MAM
1992-04-10,4.5,15.45,21.45,10.975000000000001,75.5,0.03,19.03,25.02,14.39,55.12,1992,4,MAM
1992-04-11,0.05,17.875,23.875,10.2,66.25,1.05,19.21,25.81,11.66,51.75,1992,4,MAM
1992-04-12,0.25,18.35,24.675,11.125,63.75,0.28,19.83,26.6,12.44,52.93,1992,4,MAM
1992-04-13,0.7,18.775,25.425,11.35,65.0,0.02,20.91,27.69,13.19,48.57,1992,4,MAM
1992-04-14,0.0,19.125,25.975,11.8,67.0,0.02,22.15,30.19,14.08,52.89,1992,4,MAM
1992-04-15,0.0,19.8,26.6,11.975,64.5,0.08,22.04,29.4,15.1,53.81,1992,4,MAM
1992-04-16,0.0,20.725,26.675,12.225,60.5,0.33,22.63,31.04,15.03,53.08,1992,4,MAM
1992-04-17,0.85,19.575,25.625,14.575,65.25,0.0,22.29,31.28,17.54,57.1,1992,4,MAM
1992-04-18,0.0,20.675,26.875,14.0,62.5,1.82,23.29,31.9,15.68,52.0,1992,4,MAM
